Date,pm2.5,DEWP,TEMP,PRES,Iws,Is,Ir
2127/3/12,48,18,31,1008,2.67,0,0
2127/3/13,44,19,32,1008,3.56,0,0
2127/3/14,38,18,32,1007,6.69,0,0
2127/3/15,28,16,33,1006,3.13,0,0
2127/3/16,52,16,33,1006,6.26,0,0
2127/3/17,63,17,32,1006,9.39,0,0
2127/3/18,56,18,31,1006,12.52,0,0
2127/3/19,61,19,28,1006,14.31,0,0
2127/3/20,74,19,27,1007,0.89,0,0
2127/3/21,80,19,24,1007,0.89,0,0
2127/3/22,89,20,26,1008,2.68,0,0
2127/3/23,97,20,25,1008,0.89,0,0
2127/3/24,172,22,25,1008,3.13,0,0
2127/3/25,209,21,25,1008,4.92,0,0
2127/3/26,72,21,25,1008,8.05,0,0
2127/3/27,19,18,22,1008,11.18,0,0
2127/3/28,23,17,23,1009,16.1,0,0
2127/3/29,31,17,22,1010,20.12,0,0
2127/3/30,27,17,20,1011,1.79,0,0
2127/3/31,33,18,23,1010,0.89,0,0
2127/4/1,38,17,24,1010,1.79,0,0
2127/4/2,36,18,25,1010,4.92,0,0
2127/4/3,39,18,27,1010,1.79,0,0
2127/4/4,44,17,29,1010,3.58,0,0
2127/4/5,37,17,30,1010,1.79,0,0
2127/4/6,36,17,30,1010,3.13,0,0
2127/4/7,28,16,30,1009,8.05,0,0
2127/4/8,38,16,30,1009,12.97,0,0
2127/4/9,23,16,30,1009,16.1,0,0
2127/4/10,20,16,30,1010,19.23,0,0
2127/4/11,20,17,28,1010,22.36,0,0
2127/4/12,35,18,27,1010,24.15,0,0
2127/4/13,44,18,26,1011,25.94,0,0
2127/4/14,55,18,24,1012,0.89,0,0
2127/4/15,73,19,24,1011,0.89,0,0
2127/4/16,81,19,23,1011,0.89,0,0
2127/4/17,93,19,22,1011,0.89,0,0
2127/4/18,91,19,22,1012,1.78,0,0
2127/4/19,51,19,22,1012,0.89,0,0
2127/4/20,56,18,21,1012,1.78,0,0
2127/4/21,56,17,22,1011,0.45,0,0
2127/4/22,34,17,20,1012,3.13,0,0
2127/4/23,35,17,20,1012,4.92,0,0
2127/4/24,27,17,22,1012,8.94,0,0
2127/4/25,26,17,24,1013,1.79,0,0
2127/4/26,39,17,25,1013,3.58,0,0
2127/4/27,35,18,27,1013,0.89,0,0
2127/4/28,38,19,28,1012,1.79,0,0
2127/4/29,59,19,28,1012,3.58,0,0
2127/4/30,69,19,29,1012,6.71,0,0
2127/5/1,80,18,29,1011,9.84,0,0
2127/5/2,74,19,30,1010,12.97,0,0
2127/5/3,-1,18,30,1010,16.99,0,0
2127/5/4,-1,18,30,1010,21.01,0,0
2127/5/5,65,18,29,1010,24.14,0,0
2127/5/6,71,18,28,1011,28.16,0,0
2127/5/7,71,18,27,1011,31.29,0,0
2127/5/8,74,18,25,1012,33.08,0,0
2127/5/9,57,16,26,1012,37.1,0,0
2127/5/10,60,16,26,1012,40.23,0,0
2127/5/11,74,17,23,1012,42.02,0,0
2127/5/12,61,18,22,1012,42.91,0,0
2127/5/13,66,18,21,1011,0.89,0,0
2127/5/14,74,18,21,1012,1.79,0,0
2127/5/15,88,18,20,1011,0.89,0,0
2127/5/16,94,18,21,1012,0.89,0,0
2127/5/17,97,19,20,1012,0.89,0,0
2127/5/18,111,19,22,1012,0.89,0,0
2127/5/19,107,19,25,1013,3.13,0,0
2127/5/20,123,19,27,1013,4.92,0,0
2127/5/21,97,19,29,1013,0.89,0,0
2127/5/22,93,20,30,1012,1.78,0,0
2127/5/23,78,19,30,1012,3.57,0,0
2127/5/24,69,19,32,1011,4.02,0,0
2127/5/25,61,18,33,1010,7.15,0,0
2127/5/26,55,17,33,1010,11.17,0,0
2127/5/27,48,17,32,1009,16.09,0,0
2127/5/28,13,16,32,1009,20.11,0,0
2127/5/29,59,17,31,1009,24.13,0,0
2127/5/30,74,17,29,1009,28.15,0,0
2127/5/31,80,19,28,1010,32.17,0,0
2127/6/1,84,19,28,1010,35.3,0,0
2127/6/2,78,19,26,1010,37.09,0,0
2127/6/3,70,19,26,1010,38.88,0,0
2127/6/4,73,19,25,1010,40.67,0,0
2127/6/5,71,19,25,1010,42.46,0,0
2127/6/6,68,19,23,1010,44.25,0,0
2127/6/7,88,19,22,1010,46.04,0,0
2127/6/8,99,19,22,1009,46.93,0,0
2127/6/9,104,19,21,1010,48.72,0,0
2127/6/10,106,19,21,1010,49.61,0,0
2127/6/11,115,19,23,1010,0.89,0,0
2127/6/12,112,19,25,1010,0.89,0,0
2127/6/13,114,20,27,1010,1.78,0,0
2127/6/14,107,21,28,1010,1.79,0,0
2127/6/15,99,21,30,1010,1.79,0,0
2127/6/16,81,19,32,1009,4.92,0,0
2127/6/17,69,18,32,1008,9.84,0,0
2127/6/18,69,17,33,1007,14.76,0,0
2127/6/19,77,16,33,1006,20.57,0,0
2127/6/20,-1,17,33,1006,25.49,0,0
2127/6/21,-1,18,32,1006,30.41,0,0
2127/6/22,-1,18,31,1006,34.43,0,0
2127/6/23,-1,18,29,1007,37.56,0,0
2127/6/24,-1,19,28,1007,40.69,0,0
2127/6/25,-1,19,28,1007,42.48,0,0
2127/6/26,-1,19,27,1008,45.61,0,0
2127/6/27,-1,19,27,1008,47.4,0,0
2127/6/28,-1,19,26,1008,50.53,0,0
2127/6/29,99,19,25,1007,52.32,0,0
2127/6/30,112,20,24,1007,0.45,0,0
2127/7/1,119,20,23,1007,1.79,0,0
2127/7/2,122,20,23,1007,2.68,0,0
2127/7/3,133,20,23,1007,0.89,0,0
2127/7/4,133,20,23,1007,0.89,0,0
2127/7/5,140,20,24,1007,0.89,0,0
2127/7/6,153,21,24,1008,1.78,0,1
2127/7/7,173,21,25,1008,2.67,0,0
2127/7/8,169,21,27,1008,3.56,0,1
2127/7/9,163,20,29,1008,4.45,0,0
2127/7/10,138,20,31,1006,1.79,0,0
2127/7/11,141,21,32,1006,3.58,0,0
2127/7/12,137,21,32,1005,5.37,0,0
2127/7/13,134,21,32,1005,10.29,0,0
2127/7/14,123,21,32,1005,14.31,0,0
2127/7/15,113,20,32,1005,18.33,0,0
2127/7/16,115,20,32,1005,20.12,0,0
2127/7/17,123,21,29,1006,21.91,0,0
2127/7/18,145,20,29,1008,5.81,0,0
2127/7/19,69,17,24,1009,4.92,0,0
2127/7/20,19,16,25,1009,9.84,0,0
2127/7/21,26,17,24,1008,4.92,0,0
2127/7/22,22,17,24,1008,9.84,0,0
2127/7/23,23,18,23,1008,1.79,0,0
2127/7/24,21,17,23,1008,4.92,0,0
2127/7/25,23,18,21,1008,0.89,0,0
2127/7/26,18,18,20,1008,1.78,0,0
2127/7/27,24,18,20,1008,1.79,0,0
2127/7/28,30,18,20,1008,3.58,0,0
2127/7/29,19,19,22,1009,5.37,0,0
2127/7/30,23,19,24,1009,1.79,0,0
2127/7/31,19,19,25,1009,0.89,0,0
2127/8/1,22,19,26,1009,1.78,0,0
2127/8/2,31,20,27,1009,2.67,0,0
2127/8/3,42,19,27,1008,3.56,0,0
2127/8/4,41,19,27,1007,1.79,0,0
2127/8/5,56,19,28,1007,4.92,0,0
2127/8/6,72,19,28,1006,0.89,0,0
2127/8/7,76,19,28,1006,3.13,0,0
2127/8/8,87,20,28,1006,0.89,0,0
2127/8/9,91,20,27,1005,1.79,0,0
2127/8/10,97,20,27,1006,3.58,0,0
2127/8/11,110,20,25,1006,0.89,0,0
2127/8/12,124,21,24,1006,0.89,0,0
2127/8/13,123,21,24,1007,0.45,0,0
2127/8/14,110,21,24,1006,0.89,0,0
2127/8/15,115,21,24,1006,2.68,0,0
2127/8/16,120,21,24,1006,3.57,0,0
2127/8/17,149,22,25,1006,6.7,0,1
2127/8/18,142,21,23,1006,0.89,0,0
2127/8/19,142,21,22,1006,1.78,0,0
2127/8/20,128,20,22,1006,2.67,0,0
2127/8/21,120,21,22,1006,0.89,0,0
2127/8/22,138,21,22,1006,0.89,0,0
2127/8/23,134,20,24,1006,1.78,0,0
2127/8/24,153,20,26,1006,2.67,0,0
2127/8/25,133,21,28,1006,3.56,0,0
2127/8/26,134,21,29,1006,5.35,0,0
2127/8/27,116,20,30,1005,1.79,0,0
2127/8/28,106,19,32,1004,1.79,0,0
2127/8/29,87,18,32,1003,2.68,0,0
2127/8/30,83,19,32,1003,3.13,0,0
2127/8/31,108,19,31,1003,6.26,0,0
2127/9/1,95,20,32,1003,9.39,0,0
2127/9/2,104,21,31,1003,11.18,0,0
2127/9/3,118,21,30,1004,14.31,0,0
2127/9/4,133,22,28,1004,16.1,0,0
2127/9/5,151,23,27,1005,0.89,0,0
2127/9/6,171,22,27,1006,1.79,0,0
2127/9/7,35,18,25,1006,7.15,0,0
2127/9/8,26,19,24,1006,11.17,0,1
2127/9/9,20,18,22,1006,1.79,0,2
2127/9/10,25,19,22,1005,4.92,0,0
2127/9/11,31,19,22,1006,8.05,0,0
2127/9/12,35,20,22,1006,0.89,0,0
2127/9/13,39,20,22,1007,3.13,0,0
2127/9/14,45,20,22,1007,4.02,0,0
2127/9/15,29,20,22,1007,0.89,0,0
2127/9/16,3,19,24,1008,4.02,0,0
2127/9/17,6,15,27,1007,8.94,0,0
2127/9/18,7,12,27,1007,14.75,0,0
2127/9/19,5,12,31,1007,17.88,0,0
2127/9/20,4,11,30,1007,0.89,0,0
2127/9/21,8,12,32,1006,4.02,0,0
2127/9/22,6,12,32,1006,5.81,0,0
2127/9/23,10,12,32,1005,6.7,0,0
2127/9/24,7,12,32,1005,8.49,0,0
2127/9/25,6,12,30,1006,3.13,0,0
2127/9/26,7,15,29,1006,6.26,0,0
2127/9/27,12,17,27,1007,8.05,0,0
2127/9/28,17,19,26,1008,11.18,0,0
2127/9/29,46,19,26,1009,12.97,0,0
2127/9/30,44,17,24,1010,14.76,0,0
2127/10/1,38,18,23,1010,0.89,0,0
2127/10/2,25,18,22,1010,0.89,0,0
2127/10/3,16,18,22,1010,0.89,0,0
2127/10/4,27,18,21,1010,1.78,0,0
2127/10/5,24,17,20,1011,1.79,0,0
2127/10/6,27,16,19,1011,3.58,0,0
2127/10/7,19,16,18,1011,5.37,0,0
2127/10/8,15,16,18,1011,8.5,0,0
2127/10/9,16,17,22,1012,11.63,0,0
2127/10/10,17,14,24,1012,3.13,0,0
2127/10/11,17,12,27,1012,3.13,0,0
2127/10/12,10,11,29,1012,8.05,0,0
2127/10/13,7,11,30,1012,4.02,0,0
2127/10/14,7,11,31,1011,4.02,0,0
2127/10/15,9,9,32,1011,8.04,0,0
2127/10/16,7,8,32,1010,1.79,0,0
2127/10/17,9,9,32,1009,1.79,0,0
2127/10/18,6,8,32,1009,3.58,0,0
2127/10/19,6,9,31,1009,5.37,0,0
2127/10/20,8,9,30,1009,7.16,0,0
2127/10/21,11,9,29,1010,11.18,0,0
2127/10/22,18,9,28,1011,15.2,0,0
2127/10/23,21,11,27,1012,19.22,0,0
2127/10/24,30,11,27,1012,23.24,0,0
2127/10/25,26,13,22,1012,1.79,0,0
2127/10/26,26,14,21,1013,0.89,0,0
2127/10/27,41,15,19,1013,1.34,0,0
2127/10/28,35,15,19,1012,1.79,0,0
2127/10/29,39,14,18,1013,1.79,0,0
2127/10/30,40,13,18,1013,3.58,0,0
2127/10/31,23,13,16,1013,6.71,0,0
2127/11/1,27,13,17,1014,9.84,0,0
2127/11/2,15,14,21,1014,13.86,0,0
2127/11/3,19,13,25,1014,15.65,0,0
2127/11/4,19,12,27,1014,18.78,0,0
2127/11/5,17,10,30,1014,20.57,0,0
2127/11/6,17,10,32,1014,0.89,0,0
2127/11/7,13,9,33,1013,1.78,0,0
2127/11/8,10,7,34,1013,1.79,0,0
2127/11/9,6,5,35,1012,1.79,0,0
2127/11/10,8,4,35,1012,4.92,0,0
2127/11/11,10,4,35,1011,6.71,0,0
2127/11/12,6,5,34,1011,7.6,0,0
2127/11/13,13,8,32,1011,1.79,0,0
2127/11/14,19,7,30,1012,5.81,0,0
2127/11/15,27,8,29,1012,8.94,0,0
2127/11/16,31,9,30,1012,12.07,0,0
2127/11/17,29,9,28,1012,15.2,0,0
2127/11/18,39,13,22,1013,1.79,0,0
2127/11/19,57,14,21,1013,1.79,0,0
2127/11/20,71,15,20,1013,0.45,0,0
2127/11/21,68,15,19,1013,1.34,0,0
2127/11/22,79,14,19,1013,1.79,0,0
2127/11/23,89,14,18,1013,2.68,0,0
2127/11/24,45,13,17,1013,3.13,0,0
2127/11/25,31,13,17,1013,1.79,0,0
2127/11/26,21,15,19,1014,4.92,0,0
2127/11/27,27,13,25,1014,8.05,0,0
2127/11/28,24,13,27,1014,1.79,0,0
2127/11/29,30,13,29,1014,0.89,0,0
2127/11/30,25,11,32,1014,1.78,0,0
2127/12/1,38,13,33,1013,1.79,0,0
2127/12/2,43,13,34,1013,3.13,0,0
2127/12/3,48,11,34,1012,4.02,0,0
2127/12/4,48,12,34,1012,8.04,0,0
2127/12/5,47,14,33,1012,12.96,0,0
2127/12/6,63,14,33,1012,17.88,0,0
2127/12/7,62,13,31,1012,21.01,0,0
2127/12/8,67,14,29,1012,22.8,0,0
2127/12/9,73,16,25,1013,0.89,0,0
2127/12/10,82,17,24,1013,1.79,0,0
2127/12/11,94,16,26,1013,3.58,0,0
2127/12/12,93,16,26,1013,5.37,0,0
2127/12/13,89,17,24,1013,6.26,0,0
2127/12/14,90,17,24,1013,8.05,0,0
2127/12/15,100,17,23,1013,8.94,0,0
2127/12/16,103,16,24,1013,0.89,0,0
2127/12/17,108,18,22,1014,0.89,0,0
2127/12/18,91,17,22,1014,1.78,0,0
2127/12/19,83,17,23,1014,0.45,0,0
2127/12/20,69,18,24,1015,1.34,0,0
2127/12/21,64,17,24,1015,2.23,0,0
2127/12/22,67,17,25,1015,1.79,0,0
2127/12/23,62,17,25,1015,0.89,0,0
2127/12/24,68,16,25,1015,4.02,0,0
2127/12/25,66,15,28,1015,7.15,0,0
2127/12/26,60,16,28,1015,1.79,0,0
2127/12/27,73,16,28,1014,2.68,0,0
2127/12/28,80,16,28,1013,3.57,0,1
2127/12/29,80,18,27,1013,4.46,0,2
2127/12/30,84,19,27,1013,1.79,0,3
2127/12/31,98,19,26,1013,3.58,0,4
2128/1/1,99,21,24,1013,4.47,0,5
2128/1/2,129,19,20,1013,7.15,0,6
2128/1/3,125,18,20,1015,4.92,0,0
2128/1/4,74,18,19,1016,3.13,0,0
2128/1/5,58,18,19,1016,1.79,0,1
2128/1/6,79,18,19,1015,1.79,0,0
2128/1/7,77,18,19,1015,1.79,0,0
2128/1/8,80,19,20,1016,4.02,0,1
2128/1/9,85,18,19,1015,0.89,0,2
2128/1/10,74,18,19,1015,1.79,0,0
2128/1/11,78,18,19,1015,1.79,0,0
2128/1/12,90,18,19,1015,1.79,0,0
2128/1/13,89,18,19,1015,2.68,0,0
2128/1/14,68,18,21,1016,0.89,0,0
2128/1/15,71,18,23,1016,1.78,0,0
2128/1/16,66,19,24,1016,1.79,0,0
2128/1/17,59,18,26,1016,0.89,0,0
2128/1/18,49,18,26,1016,2.68,0,0
2128/1/19,62,18,26,1015,3.57,0,0
2128/1/20,74,19,26,1015,1.79,0,0
2128/1/21,81,18,26,1015,0.89,0,0
2128/1/22,85,18,27,1015,1.78,0,0
2128/1/23,88,18,26,1014,1.79,0,0
2128/1/24,87,19,26,1015,2.68,0,0
2128/1/25,95,20,24,1015,3.57,0,0
2128/1/26,121,20,23,1015,0.89,0,0
2128/1/27,139,20,22,1016,1.34,0,0
2128/1/28,132,21,22,1016,1.79,0,0
2128/1/29,111,21,22,1016,2.68,0,0
2128/1/30,107,20,23,1016,3.57,0,0
2128/1/31,102,20,22,1016,1.79,0,0
2128/2/1,125,20,22,1016,0.89,0,0
2128/2/2,174,20,22,1016,1.78,0,0
2128/2/3,151,20,21,1016,2.67,0,0
2128/2/4,154,20,21,1016,1.79,0,0
2128/2/5,163,20,22,1016,3.58,0,0
2128/2/6,148,20,22,1016,0.89,0,1
2128/2/7,152,20,22,1016,1.79,0,0
2128/2/8,151,20,23,1016,0.89,0,0
2128/2/9,160,20,24,1016,1.78,0,0
2128/2/10,173,21,24,1015,1.79,0,0
2128/2/11,196,21,25,1015,3.58,0,0
2128/2/12,181,21,25,1014,5.37,0,0
2128/2/13,183,21,25,1013,3.13,0,0
2128/2/14,130,21,25,1013,0.89,0,1
2128/2/15,158,22,24,1013,1.78,0,0
2128/2/16,164,22,24,1013,1.79,0,0
2128/2/17,149,21,23,1012,1.79,0,0
2128/2/18,141,21,22,1013,0.89,0,0
2128/2/19,143,20,22,1013,0.89,0,0
2128/2/20,143,20,22,1014,2.68,0,0
2128/2/21,138,21,22,1013,0.89,0,0
2128/2/22,102,20,22,1014,3.13,0,1
2128/2/23,100,20,21,1014,1.79,0,2
2128/2/24,107,20,21,1013,0.89,0,3
2128/2/25,131,20,21,1013,1.78,0,0
2128/2/26,139,20,21,1013,0.89,0,0
2128/2/27,121,20,21,1012,2.68,0,0
2128/2/28,97,20,21,1013,1.79,0,0
2128/2/29,86,20,21,1013,3.58,0,0
2128/3/1,85,20,21,1013,0.89,0,0
2128/3/2,79,20,21,1013,1.78,0,0
2128/3/3,80,21,23,1014,1.79,0,0
2128/3/4,105,21,23,1013,3.13,0,0
2128/3/5,61,20,24,1013,4.92,0,0
2128/3/6,58,19,25,1013,0.89,0,0
2128/3/7,55,20,26,1013,1.79,0,0
2128/3/8,65,21,27,1012,4.92,0,0
2128/3/9,78,20,26,1012,9.84,0,0
2128/3/10,79,20,26,1012,13.86,0,0
2128/3/11,71,20,22,1012,4.02,0,1
2128/3/12,72,20,22,1012,1.79,0,2
2128/3/13,75,21,22,1013,1.79,0,0
2128/3/14,93,21,22,1013,0.89,0,0
2128/3/15,99,21,21,1014,2.68,0,0
2128/3/16,104,20,21,1014,3.57,0,0
2128/3/17,104,20,21,1014,0.89,0,0
2128/3/18,103,20,20,1014,1.78,0,0
2128/3/19,96,20,20,1014,0.89,0,0
2128/3/20,95,21,21,1014,0.45,0,0
2128/3/21,87,21,21,1014,0.89,0,0
2128/3/22,96,21,21,1014,0.89,0,0
2128/3/23,102,20,21,1013,0.89,0,0
2128/3/24,101,20,21,1014,0.89,0,0
2128/3/25,106,20,21,1014,0.89,0,0
2128/3/26,109,20,22,1014,1.79,0,0
2128/3/27,123,20,23,1014,3.58,0,0
2128/3/28,132,20,24,1014,5.37,0,0
2128/3/29,139,20,25,1014,7.16,0,0
2128/3/30,144,20,25,1013,8.95,0,0
2128/3/31,153,20,25,1012,10.74,0,0
2128/4/1,146,21,26,1011,12.53,0,1
2128/4/2,163,21,22,1011,4.02,0,3
2128/4/3,95,20,22,1011,4.02,0,4
2128/4/4,149,22,23,1011,0.89,0,0
2128/4/5,157,22,23,1011,0.89,0,0
2128/4/6,163,22,23,1011,1.79,0,2
2128/4/7,175,20,21,1011,1.79,0,3
2128/4/8,84,19,20,1012,8.94,0,5
2128/4/9,25,19,20,1012,3.13,0,0
2128/4/10,21,19,20,1011,4.92,0,0
2128/4/11,36,19,20,1011,0.89,0,0
2128/4/12,50,19,20,1010,1.78,0,1
2128/4/13,59,20,20,1011,2.67,0,2
2128/4/14,49,19,20,1010,0.89,0,3
2128/4/15,30,19,20,1010,1.79,0,4
2128/4/16,28,19,20,1009,1.79,0,5
2128/4/17,27,19,19,1010,1.79,0,6
2128/4/18,21,19,19,1010,3.58,0,7
2128/4/19,21,19,20,1010,1.79,0,8
2128/4/20,25,20,20,1010,1.79,0,9
2128/4/21,34,20,21,1011,3.58,0,0
2128/4/22,37,20,21,1010,5.37,0,1
2128/4/23,39,19,21,1010,0.89,0,0
2128/4/24,36,19,21,1010,1.79,0,0
2128/4/25,19,20,24,1010,3.58,0,0
2128/4/26,23,19,21,1010,1.79,0,0
2128/4/27,24,19,21,1010,1.79,0,1
2128/4/28,25,19,20,1011,0.89,0,2
2128/4/29,12,18,20,1011,3.13,0,3
2128/4/30,9,18,20,1011,3.13,0,0
2128/5/1,8,17,21,1012,3.13,0,0
2128/5/2,10,16,21,1012,4.92,0,0
2128/5/3,6,17,19,1012,1.79,0,0
2128/5/4,11,17,19,1012,3.58,0,0
2128/5/5,10,16,18,1012,0.45,0,0
2128/5/6,9,16,17,1011,3.13,0,0
2128/5/7,9,16,17,1011,6.26,0,0
2128/5/8,12,15,17,1011,0.89,0,0
2128/5/9,9,15,16,1011,1.79,0,0
2128/5/10,7,15,16,1011,4.92,0,0
2128/5/11,6,15,16,1011,8.05,0,0
2128/5/12,14,15,19,1012,12.07,0,0
2128/5/13,11,16,21,1012,15.2,0,0
2128/5/14,17,16,23,1012,18.33,0,0
2128/5/15,16,15,25,1012,21.46,0,0
2128/5/16,13,13,27,1011,0.89,0,0
2128/5/17,8,12,28,1010,2.68,0,0
2128/5/18,12,12,28,1009,1.79,0,0
2128/5/19,10,11,29,1008,3.13,0,0
2128/5/20,12,10,31,1007,0.89,0,0
2128/5/21,11,11,30,1006,4.92,0,0
2128/5/22,16,12,30,1006,10.73,0,0
2128/5/23,12,13,28,1006,14.75,0,0
2128/5/24,11,13,27,1006,19.67,0,0
2128/5/25,15,13,26,1006,24.59,0,0
2128/5/26,21,13,25,1007,26.38,0,0
2128/5/27,19,15,21,1007,0.89,0,0
2128/5/28,23,16,19,1006,1.78,0,0
2128/5/29,23,16,18,1006,1.79,0,0
2128/5/30,51,16,17,1006,2.68,0,0
2128/5/31,38,16,17,1006,3.57,0,0
2128/6/1,47,15,16,1006,0.89,0,0
2128/6/2,50,15,16,1005,1.78,0,0
2128/6/3,54,15,15,1005,0.89,0,0
2128/6/4,53,14,15,1006,2.68,0,0
2128/6/5,56,17,19,1006,4.47,0,0
2128/6/6,81,16,22,1006,6.26,0,0
2128/6/7,48,15,24,1006,0.89,0,0
2128/6/8,44,15,27,1006,1.78,0,0
2128/6/9,27,16,29,1005,1.79,0,0
2128/6/10,31,14,31,1005,1.79,0,0
2128/6/11,45,14,33,1004,3.13,0,0
2128/6/12,33,12,34,1003,7.15,0,0
2128/6/13,17,12,34,1003,12.07,0,0
2128/6/14,15,14,34,1003,16.99,0,0
2128/6/15,27,15,33,1003,21.01,0,0
2128/6/16,35,16,30,1003,25.93,0,0
2128/6/17,31,17,28,1004,29.06,0,0
2128/6/18,38,19,23,1004,29.95,0,0
2128/6/19,60,18,23,1005,0.89,0,0
2128/6/20,49,17,24,1006,1.79,0,0
2128/6/21,52,17,22,1006,4.92,0,0
2128/6/22,60,17,22,1006,8.05,0,0
2128/6/23,61,16,21,1006,11.18,0,0
2128/6/24,64,16,20,1006,0.89,0,0
2128/6/25,74,16,19,1007,0.89,0,0
2128/6/26,80,16,19,1007,0.89,0,0
2128/6/27,76,16,18,1008,1.79,0,0
2128/6/28,70,16,18,1009,3.58,0,0
2128/6/29,73,17,20,1010,4.47,0,0
2128/6/30,86,16,21,1011,6.26,0,0
2128/7/1,93,17,23,1011,0.89,0,0
2128/7/2,96,18,25,1011,3.13,0,0
2128/7/3,109,19,26,1011,6.26,0,0
2128/7/4,109,19,27,1011,9.39,0,0
2128/7/5,114,20,29,1010,11.18,0,0
2128/7/6,90,19,29,1009,14.31,0,0
2128/7/7,74,19,29,1009,17.44,0,0
2128/7/8,75,19,29,1009,20.57,0,0
2128/7/9,68,19,28,1009,24.59,0,0
2128/7/10,70,19,27,1009,27.72,0,0
2128/7/11,88,20,26,1009,30.85,0,0
2128/7/12,143,21,25,1010,33.98,0,0
2128/7/13,155,20,25,1011,37.11,0,0
2128/7/14,147,20,23,1011,38.9,0,0
2128/7/15,143,20,23,1011,42.03,0,0
2128/7/16,148,20,22,1012,0.89,0,0
2128/7/17,157,20,22,1012,0.89,0,0
2128/7/18,152,21,22,1011,1.79,0,0
2128/7/19,152,20,22,1012,3.58,0,0
2128/7/20,147,20,21,1011,5.37,0,0
2128/7/21,143,20,21,1012,6.26,0,0
2128/7/22,139,20,21,1012,8.05,0,0
2128/7/23,142,20,21,1012,0.89,0,0
2128/7/24,139,20,22,1013,0.89,0,0
2128/7/25,133,20,24,1013,0.89,0,0
2128/7/26,137,20,25,1013,1.79,0,0
2128/7/27,138,20,27,1012,0.89,0,0
2128/7/28,138,20,27,1012,1.79,0,0
2128/7/29,132,20,28,1011,3.58,0,0
2128/7/30,135,20,28,1010,6.71,0,0
2128/7/31,127,20,28,1010,9.84,0,0
2128/8/1,109,20,28,1009,13.86,0,0
2128/8/2,94,20,28,1009,15.65,0,0
2128/8/3,100,19,27,1009,17.44,0,0
2128/8/4,110,18,27,1009,20.57,0,0
2128/8/5,123,20,25,1009,23.7,0,0
2128/8/6,132,20,25,1009,27.72,0,0
2128/8/7,138,19,24,1009,30.85,0,0
2128/8/8,151,19,24,1009,33.98,0,0
2128/8/9,162,19,24,1009,35.77,0,0
2128/8/10,155,19,24,1009,37.56,0,0
2128/8/11,143,19,24,1009,39.35,0,0
2128/8/12,145,20,22,1008,40.24,0,0
2128/8/13,147,20,22,1008,42.03,0,0
2128/8/14,154,19,22,1008,43.82,0,1
2128/8/15,163,20,22,1008,0.89,0,2
2128/8/16,170,21,22,1009,1.78,0,0
2128/8/17,174,21,23,1009,1.79,0,0
2128/8/18,196,21,23,1009,0.89,0,0
2128/8/19,207,21,24,1009,1.79,0,1
2128/8/20,198,20,26,1008,3.58,0,0
2128/8/21,176,20,27,1008,5.37,0,0
2128/8/22,111,20,28,1007,8.5,0,0
2128/8/23,85,17,29,1006,12.52,0,0
2128/8/24,79,17,30,1005,16.54,0,0
2128/8/25,100,18,29,1005,19.67,0,0
2128/8/26,105,19,29,1005,22.8,0,0
2128/8/27,110,20,27,1005,25.93,0,0
2128/8/28,123,19,28,1006,27.72,0,0
2128/8/29,124,20,25,1007,0.89,0,0
2128/8/30,129,20,24,1008,1.79,0,0
2128/8/31,140,20,22,1008,2.68,0,0
2128/9/1,156,20,23,1009,5.81,0,0
2128/9/2,104,19,21,1009,8.94,0,0
2128/9/3,2,16,20,1010,13.86,0,0
2128/9/4,2,10,19,1010,16.99,0,0
2128/9/5,6,10,17,1010,20.12,0,0
2128/9/6,5,7,18,1011,0.89,0,0
2128/9/7,5,9,18,1011,3.13,0,0
2128/9/8,6,8,18,1012,6.26,0,0
2128/9/9,3,8,20,1012,9.39,0,0
2128/9/10,3,8,23,1012,13.41,0,0
2128/9/11,7,9,26,1012,17.43,0,0
2128/9/12,7,8,27,1012,1.79,0,0
2128/9/13,3,6,28,1011,4.02,0,0
2128/9/14,3,6,29,1011,7.15,0,0
2128/9/15,4,6,29,1010,1.79,0,0
2128/9/16,6,5,29,1009,1.79,0,0
2128/9/17,6,6,29,1008,1.79,0,0
2128/9/18,4,7,29,1008,1.79,0,0
2128/9/19,10,8,27,1008,3.58,0,0
2128/9/20,15,9,25,1008,6.71,0,0
2128/9/21,12,8,24,1008,10.73,0,0
2128/9/22,14,8,24,1009,13.86,0,0
2128/9/23,20,13,19,1009,0.89,0,0
2128/9/24,19,12,18,1009,1.78,0,0
2128/9/25,22,13,17,1009,2.67,0,0
2128/9/26,30,13,17,1009,3.56,0,0
2128/9/27,37,12,15,1009,1.79,0,0
2128/9/28,39,13,15,1009,2.68,0,0
2128/9/29,45,13,15,1009,0.89,0,0
2128/9/30,42,12,14,1009,1.78,0,0
2128/10/1,39,12,14,1010,0.89,0,0
2128/10/2,25,12,14,1010,1.79,0,0
2128/10/3,23,13,17,1010,3.58,0,0
2128/10/4,17,12,21,1011,5.37,0,0
2128/10/5,27,13,23,1011,7.16,0,0
2128/10/6,19,11,24,1011,1.79,0,0
2128/10/7,22,12,26,1011,0.89,0,0
2128/10/8,31,13,27,1010,1.79,0,0
2128/10/9,43,13,28,1010,3.58,0,0
2128/10/10,54,14,28,1009,1.79,0,0
2128/10/11,45,13,29,1009,3.13,0,0
2128/10/12,44,13,29,1009,6.26,0,0
